HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Burnley,West Ham,H,0.7751937984496124,1.4705882352941178,4.0,0.8333333333333334,1.1472868217054264,11.0,3.0,5.0,0,2.6,3.25,2.8,0,0.21052631578947367,0.15789473684210525,0.631578947368421,0.21052631578947367,0.2894736842105263,0.5,0.0,-0.13157894736842107,0.13157894736842102,30.0,17.0,29.0,37.0,3,1,-0.05813953488372092,0.32330141358869136,0,1,-0.25,3,4,-5,9.0,-2.0,-7.0,13.0,-8.0,18.0,9.0,18.0,17.0,0.4268103651731776,0.23051079818377265,0.3291809831892274,23,1
Hull,Man City,H,0.6821705426356589,1.4215686274509804,4.0,1.568627450980392,0.7751937984496124,11.0,4.0,8.0,0,5.5,3.4,1.73,0,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.4736842105263158,0.34210526315789475,0.18421052631578946,-0.3157894736842105,-0.02631578947368424,0.3421052631578947,41.0,32.0,20.0,25.0,2,1,-0.8864569083447332,0.6463748290013679,1,1,-1.0,2,5,-37,7.0,-4.0,-7.0,9.0,-5.0,17.0,10.0,19.0,5.0,0.16904139883941174,0.20399338996151095,0.6069290071401922,23,1
Liverpool,Everton,H,1.3333333333333333,0.7352941176470589,4.0,1.2254901960784317,0.8682170542635658,3.0,8.0,8.0,2,1.83,3.5,4.33,0,0.4736842105263158,0.2368421052631579,0.2894736842105263,0.42105263157894735,0.34210526315789475,0.2368421052631579,0.05263157894736842,-0.10526315789473686,0.05263157894736845,35.0,25.0,21.0,28.0,1,2,0.1078431372549018,-0.1329229366165069,1,0,0.5,7,10,2,-3.0,0.0,1.0,10.0,-7.0,2.0,5.0,7.0,8.0,0.5996483445059082,0.22496464058163587,0.16430402271131006,23,1
Man United,Portsmouth,H,1.6124031007751938,0.588235294117647,8.0,0.4901960784313725,1.0542635658914727,5.0,12.0,1.0,0,1.13,8.5,23.0,0,0.7105263157894737,0.10526315789473684,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.631578947368421,0.5263157894736842,-0.07894736842105263,-0.4473684210526315,24.0,10.0,32.0,34.0,0,1,1.1222070223438212,-0.4660282717738258,1,1,2.0,12,4,57,-14.0,11.0,3.0,14.0,-2.0,1.0,15.0,2.0,20.0,0.7910353771612383,0.0664579804392466,0.019724542113943044,23,1
Stoke,Blackburn,H,0.7441860465116278,1.0294117647058825,11.0,0.6372549019607844,1.1472868217054264,4.0,12.0,7.0,1,2.3,3.1,3.4,1,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.34210526315789475,0.2894736842105263,0.3684210526315789,-0.05263157894736842,0.0789473684210526,-0.02631578947368418,28.0,13.0,18.0,37.0,1,0,0.1069311445508434,-0.11787505699954393,1,1,-2.75,4,7,-3,-2.0,5.0,7.0,15.0,-19.0,11.0,13.0,11.0,10.0,0.4435888304801576,0.31191153903031466,0.2432581469972889,23,1
Sunderland,Wigan,D,0.9922480620155038,0.931372549019608,8.0,0.8823529411764706,1.7054263565891472,6.0,2.0,3.0,2,2.0,3.4,3.8,0,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.2368421052631579,0.2368421052631579,0.5263157894736842,0.05263157894736845,0.05263157894736845,-0.10526315789473684,19.0,18.0,24.0,55.0,0,1,0.1098951208390332,-0.7740538075695393,1,1,2.0,6,4,8,4.0,-1.0,2.0,1.0,-31.0,16.0,12.0,13.0,16.0,0.6764929181515152,0.1757510519170368,0.11734993563166275,23,0
Tottenham,Aston Villa,D,1.2403100775193798,0.588235294117647,15.0,1.1274509803921569,0.7131782945736433,5.0,12.0,4.0,2,2.1,3.3,3.6,0,0.5526315789473685,0.18421052631578946,0.2631578947368421,0.4473684210526316,0.34210526315789475,0.21052631578947367,0.10526315789473688,-0.15789473684210528,0.05263157894736842,29.0,23.0,16.0,23.0,1,2,0.11285909712722295,-0.12494300045599638,0,0,-0.5,6,6,6,2.0,8.0,10.0,6.0,-7.0,8.0,6.0,4.0,6.0,0.5469916028711311,0.25158303327009296,0.19540159246630945,23,0
Birmingham,Wolves,H,0.5891472868217054,0.6372549019607844,10.0,0.931372549019608,1.0542635658914727,5.0,11.0,4.0,1,1.8,3.4,5.0,1,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.2368421052631579,0.2894736842105263,0.4736842105263158,0.10526315789473686,0.0,-0.10526315789473684,13.0,19.0,22.0,34.0,1,0,-0.3422252621979025,-0.4170086639306884,2,1,0.0,4,5,12,0.0,7.0,5.0,-6.0,-12.0,18.0,18.0,9.0,15.0,0.5336792179226306,0.29567116258065024,0.16860316487760674,24,1
Chelsea,Arsenal,H,2.108527131782945,0.6862745098039216,3.0,1.7156862745098038,0.8062015503875969,6.0,4.0,8.0,0,1.8,3.6,4.5,0,0.7105263157894737,0.13157894736842105,0.15789473684210525,0.6052631578947368,0.15789473684210525,0.2368421052631579,0.10526315789473684,-0.02631578947368421,-0.07894736842105263,48.0,35.0,15.0,26.0,1,0,0.3928408572731417,-0.11992704058367533,1,1,3.5,9,4,11,-1.0,-4.0,-3.0,13.0,-11.0,3.0,4.0,1.0,3.0,0.6542678848726392,0.16214405635215592,0.13188967351835829,24,1
Fulham,Burnley,H,0.8372093023255813,0.7352941176470589,12.0,0.8333333333333334,1.6124031007751938,3.0,6.0,2.0,1,1.73,3.5,5.25,0,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.21052631578947367,0.15789473684210525,0.631578947368421,0.10526315789473684,0.10526315789473684,-0.21052631578947367,25.0,17.0,30.0,52.0,1,0,0.003875968992247958,-0.8771089831281349,0,3,-0.25,3,3,16,-11.0,4.0,9.0,8.0,-22.0,7.0,18.0,12.0,18.0,0.6356625188278382,0.2102521027156044,0.1396728674537535,24,1
Man City,Bolton,H,1.2713178294573644,0.9803921568627452,4.0,0.7843137254901961,1.1162790697674418,5.0,6.0,3.0,1,1.44,4.2,8.0,1,0.4736842105263158,0.34210526315789475,0.18421052631578946,0.2631578947368421,0.2368421052631579,0.5,0.21052631578947367,0.10526315789473686,-0.3157894736842105,26.0,16.0,31.0,36.0,1,1,0.4870041039671683,-0.1358869129046968,1,1,0.0,5,7,28,-4.0,3.0,-1.0,10.0,-5.0,10.0,14.0,5.0,14.0,0.7355629400583328,0.11852349227986934,0.06620683749442083,24,1
Portsmouth,Sunderland,D,0.7441860465116278,1.568627450980392,6.0,0.7843137254901961,1.1472868217054264,2.0,8.0,4.0,1,2.4,3.25,3.0,1,0.18421052631578946,0.18421052631578946,0.631578947368421,0.2894736842105263,0.2894736842105263,0.42105263157894735,-0.10526315789473686,-0.10526315789473686,0.21052631578947367,32.0,16.0,19.0,37.0,1,2,-0.04012767897856828,0.42134062927496574,0,0,0.0,4,6,-16,-1.0,4.0,4.0,16.0,-18.0,15.0,16.0,20.0,13.0,0.35185389303127923,0.27705715215303617,0.3681292672841408,24,0
Wigan,Stoke,D,0.5891472868217054,1.176470588235294,11.0,0.4901960784313725,0.8372093023255813,6.0,9.0,5.0,1,2.2,3.3,3.4,1,0.2368421052631579,0.2368421052631579,0.5263157894736842,0.2894736842105263,0.3684210526315789,0.34210526315789475,-0.05263157894736845,-0.13157894736842105,0.18421052631578946,24.0,10.0,21.0,27.0,1,1,0.09895120839033283,0.3392612859097126,1,1,0.5,4,4,-11,1.0,4.0,5.0,14.0,-6.0,12.0,11.0,16.0,11.0,0.36970165146434136,0.29734492831259723,0.3313201078241636,24,0
Arsenal,Liverpool,H,1.4883720930232556,0.7352941176470589,6.0,0.8823529411764706,0.6201550387596899,7.0,3.0,6.0,0,2.1,3.3,3.6,1,0.6052631578947368,0.15789473684210525,0.2368421052631579,0.4736842105263158,0.2368421052631579,0.2894736842105263,0.13157894736842107,-0.07894736842105263,-0.05263157894736845,43.0,18.0,15.0,20.0,1,2,0.606019151846785,0.11513907888736895,0,1,-0.75,4,7,12,2.0,-3.0,-1.0,25.0,-5.0,4.0,2.0,3.0,7.0,0.5507126052165433,0.2323013985889093,0.2065699060111537,24,1
Aston Villa,Man United,D,0.8992248062015504,0.7843137254901961,6.0,1.6666666666666667,0.4961240310077519,6.0,1.0,7.0,2,4.2,3.5,1.91,0,0.4473684210526316,0.34210526315789475,0.21052631578947367,0.7105263157894737,0.10526315789473684,0.18421052631578946,-0.2631578947368421,0.2368421052631579,0.02631578947368421,52.0,34.0,12.0,16.0,0,0,-0.7674418604651163,0.2881896944824442,0,0,-2.0,6,12,-21,5.0,-6.0,0.0,18.0,-4.0,6.0,1.0,6.0,2.0,0.26597837580674244,0.28635499102108963,0.4452964455331537,24,0
Blackburn,Hull,H,0.8682170542635658,0.8823529411764706,10.0,0.588235294117647,1.4263565891472867,4.0,6.0,6.0,0,1.83,3.5,4.5,1,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.1842105263157895,-0.02631578947368418,-0.15789473684210525,22.0,12.0,29.0,46.0,1,0,0.2799817601459188,-0.5440036479708161,0,2,1.0,7,2,20,-4.0,0.0,6.0,10.0,-17.0,13.0,17.0,10.0,19.0,0.6295356199373588,0.21732308099510766,0.1410035705434651,24,1
